entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;sumber_anggota
indojaya computer_bandung trade mall, jl. ibrahim adjie jl. kiara condong;Indojaya Computer;4.9;307.0;Bandung Trade Mall, Jl. Ibrahim Adjie Jl. Kiara Condong;Kota Bandung;Toko Komputer;"Mantap pelayanan cepat dan bagus Ꝋზ5ᛑᖗᖗᔦზᑳ5ᖗᑳ respon cepat ||| Alhamdulillah dapat Produk Bagus Beli disini , Indojaya Computer Tempatnya di pinggir jalan, Harga terjangkau, Pelayanan Ok... ||| Harganya terjangkau dengan barang yang kualitasnya cukup baik. Bisa dicoba kalau kalian butuh laptop murah dan berkualitas ya!! ||| Yes sudah beli disini,,dijamin berkualitas dan barang nya super keren abis dengan harga yang terjangkau bagi kalangan pelajar,,selain itu pelayanan yang sangat ramah,,👍🏻👍🏻
Sukses terus indojaya computer💪🏻💪🏻 ||| Dapet pengalaman baik banget belanja di indojaya barangnya bagus price to performance yang dikasih oke engga asal dan dikasih penjelasan yang detail serta aftersales dan garansinya juga oke, sukses terus indojaya 🤘 ||| Mantap pelayanan cepat dan bagus Ꝋზ5ᛑᖗᖗᔦზᑳ5ᖗᑳ respon cepat ||| Alhamdulillah dapat Produk Bagus Beli disini , Indojaya Computer Tempatnya di pinggir jalan, Harga terjangkau, Pelayanan Ok... ||| Harganya terjangkau dengan barang yang kualitasnya cukup baik. Bisa dicoba kalau kalian butuh laptop murah dan berkualitas ya!! ||| Yes sudah beli disini,,dijamin berkualitas dan barang nya super keren abis dengan harga yang terjangkau bagi kalangan pelajar,,selain itu pelayanan yang sangat ramah,,👍🏻👍🏻
Sukses terus indojaya computer💪🏻💪🏻 ||| Dapet pengalaman baik banget belanja di indojaya barangnya bagus price to performance yang dikasih oke engga asal dan dikasih penjelasan yang detail serta aftersales dan garansinya juga oke, sukses terus indojaya 🤘";Rajif
itcorner bandung (sales, service printer/laptop/pc)_jaya plaza, jl. a. yani;ITCorner Bandung (Sales, Service Printer/Laptop/PC);5.0;29.0;Jaya Plaza, Jl. A. Yani;Kota Bandung;Toko Komputer;"Meskipun rumah di cigending ujungberung si mamang na fastrespon kalau pun nyalse sok di anter bahkan bisa service drumah.. Terbaik it corner.

Note : pelanannya aga banyakin senyum ya jangan kaya debt collector mesem mulu ||| Keren ini toko, fast response banget seller nya... cuma saran aja buat owner jgn terlalu banyak gaul sama jamril..
Nuhun maju terusss ||| Wah dah lama langganan ma om ini mantap bersahabat pokonya juaraaaa ||| Bbrp kali service printer disini ok hasil nya.
Biaya jasa service nya masih terbilang murah sesuai dengan kerusakan.

Salah satu Rekomendasi tempat service printer di Jaya Plaza. ||| Terbaik se-Bandung Raya,cuma rada takut soalnya didalam toko si Mamangnya ada bendera GAM";Rajif
ruang teknologi official_jl. riung bandung raya no.06;Ruang Teknologi Official;5.0;4.0;Jl. Riung Bandung Raya No.06;Kota Bandung;Toko Komputer;banyak barang yg murmer dan berkualitas ||| mantap banget, baik banget adminnya ||| mantap;Rajif
vegas laptop dan komputer_jl. golf sel. iⅴ no.3a;Vegas Laptop dan Komputer;5.0;2.0;Jl. Golf Sel. IⅤ No.3A;Kota Bandung;Toko Komputer;joss....ada harga ada kualitas... ||| Outstanding services;Rajif
doraemon computer accesories_kw. niaga metro trade center, jl. soekarno-hatta no.590 blok e 12;Doraemon Computer Accesories;3.4;5.0;Kw. Niaga Metro Trade Center, Jl. Soekarno-Hatta No.590 Blok E 12;Kota Bandung;Toko Komputer;Jika ada pelayanan yang kurang memuaskan dari toko ini bisa melaporkan ke wa: 08221-668-9479 (chat only) untuk nantinya ditelusuri seandainya ada pelayanan yang tidak sesuai prosedur, dgn mencantumkan: tanggal transaksi & menjelaskan komplain, berikut wa yang bisa dihub. Respon maksimal 2x24 jam. Saudara Una Serama disarankan menghubungi kembali ke CS toko jika sekiranya ada pelayanan yang tidak bertanggung jawab dari toko tsb ||| Ada Toko Online nya? ||| Toko tidak bertanggung jawab;Rajif
mega comp grosir aksesoris komputer_komplek ruko segitiga mas, kosambi jl. a. yani no.14;Mega Comp Grosir Aksesoris Komputer;4.6;79.0;Komplek Ruko Segitiga Mas, Kosambi Jl. A. Yani No.14;Kota Bandung;Toko Aksesori Komputer;"Lengkap, harga bersaing, mantap ||| Tempat mencari accesories Komputer serta laptop terlengkap dengan harga terjangkau serta after sales service terjamin dengan baik, barang2 nya berkualitas berbagai brand paporit terkenal untuk printer tersedia disana seperti Epson, HP, Cannon, dan sebagai Master Dealer Brother dan Tinta  Catride Epson dan lainya , semua dijamin Original dan Asli,berarti mutu dan brand image serta service pelanggan dijaga banget oleh Mega Com , untuk pembelian cepat dan langsung bisa ditemui di blok B10 di Segitiga Emas Kosambi
Untuk cabang- cabang bisa langsung ke BEC 1 lt 2 serta BEC 2 lt 2  dan lokasi lainya di Jaya Plaza serta di B6 Segitiga Emas Kosambi Bandung ||| mencoba service harddisk yg masi bergaransi. untuk di cek saja ga ada teknisi. harus dikirim ke jakarta. mungkin sebaiknya jadi pickup point saja. drpd pake nama service center. ||| Semoga laris manis , min aku yang komen di tiktok, min aku udah folow semoga dapat ||| ada nomor telp yang bisa dihubungi ngga? penting! ||| Lengkap, harga bersaing, mantap ||| Tempat mencari accesories Komputer serta laptop terlengkap dengan harga terjangkau serta after sales service terjamin dengan baik, barang2 nya berkualitas berbagai brand paporit terkenal untuk printer tersedia disana seperti Epson, HP, Cannon, dan sebagai Master Dealer Brother dan Tinta  Catride Epson dan lainya , semua dijamin Original dan Asli,berarti mutu dan brand image serta service pelanggan dijaga banget oleh Mega Com , untuk pembelian cepat dan langsung bisa ditemui di blok B10 di Segitiga Emas Kosambi
Untuk cabang- cabang bisa langsung ke BEC 1 lt 2 serta BEC 2 lt 2  dan lokasi lainya di Jaya Plaza serta di B6 Segitiga Emas Kosambi Bandung ||| mencoba service harddisk yg masi bergaransi. untuk di cek saja ga ada teknisi. harus dikirim ke jakarta. mungkin sebaiknya jadi pickup point saja. drpd pake nama service center. ||| Semoga laris manis , min aku yang komen di tiktok, min aku udah folow semoga dapat ||| ada nomor telp yang bisa dihubungi ngga? penting!";Rajif
discount notebook bandung - jaya plaza_jl ahmad yani no 238 pertokoan jaya plaza blok r-08;DISCOUNT NOTEBOOK BANDUNG - Jaya Plaza;4.9;123.0;Jl Ahmad Yani No 238 Pertokoan Jaya Plaza Blok R-08;Kota Bandung;Toko Komputer;"Saya senang pelayananbya sangat baik dan cepat terus kaka kakanya juga sangat baik sekali ramah 😇 ||| Sparepart nya lengkap & mudah claim garansi
Pelayanan staff nya ramah & friendly ✌🏻 ||| Sperpart lengkap juga bergaransi,harga terjangkau ,pelayanan ramah ||| pelayanannya baik dan ramah, karyawan nya enak dan asik diajak komunikasi ||| Pelayanannya yg bagus, ramah & responsive cocok bgt buat cari barang dengan harga yg miring ||| Saya senang pelayananbya sangat baik dan cepat terus kaka kakanya juga sangat baik sekali ramah 😇 ||| Sparepart nya lengkap & mudah claim garansi
Pelayanan staff nya ramah & friendly ✌🏻 ||| Sperpart lengkap juga bergaransi,harga terjangkau ,pelayanan ramah ||| pelayanannya baik dan ramah, karyawan nya enak dan asik diajak komunikasi ||| Pelayanannya yg bagus, ramah & responsive cocok bgt buat cari barang dengan harga yg miring";Rajif
agres id bandung electronic centre 1 (laptop spesialis)_bandung electronic center, lantai 1 blok t09-t10;AGRES ID BANDUNG ELECTRONIC CENTRE 1 (LAPTOP SPESIALIS);5.0;442.0;BANDUNG ELECTRONIC CENTER, LANTAI 1 BLOK T09-T10;Kota Bandung;Toko Komputer;Kedua kali Beli laptop disini alhamdulillah dikasih pelayanan yang top bgt, harganya bersaing dan keren bgt pokonya. Terimakasih 🫶🏻 ||| Nemenin suami beli laptop MSI Prestige 13 yang ternyata langka dan kebetulan tersedia disini. Harganya dikasih diskon, ada free keyboard dan coin claw machine. Tetehnya sangat ramah dan informatif, dibantu set up segala macem dan berakhir dengan tambahan pembelian windows pro 😆 ||| Mantapp pelayanan memuaskan... tambahin freenya klo bisa 😁😅 ||| Beli laptop disini, harga bersahabat, pelayanan ramah dan memuaskan. Terima kasih ||| Pelayanan bagus dan barang juga oke 👍🏻 ||| Kedua kali Beli laptop disini alhamdulillah dikasih pelayanan yang top bgt, harganya bersaing dan keren bgt pokonya. Terimakasih 🫶🏻 ||| Nemenin suami beli laptop MSI Prestige 13 yang ternyata langka dan kebetulan tersedia disini. Harganya dikasih diskon, ada free keyboard dan coin claw machine. Tetehnya sangat ramah dan informatif, dibantu set up segala macem dan berakhir dengan tambahan pembelian windows pro 😆 ||| Mantapp pelayanan memuaskan... tambahin freenya klo bisa 😁😅 ||| Beli laptop disini, harga bersahabat, pelayanan ramah dan memuaskan. Terima kasih ||| Pelayanan bagus dan barang juga oke 👍🏻;Rajif
juara laptop_jl. tata surya no.58;Juara Laptop;5.0;4.0;Jl. Tata Surya No.58;Kota Bandung;Toko Komputer Bekas;Penjual ramah, harga bintang 5 ||| Barang bagus, rekomendasi belanja di sini;Rajif
ggid computer_jl. ah. nasution no.122;GGid COMPUTER;4.3;6.0;Jl. AH. Nasution No.122;Kota Bandung;Toko Komputer;Pengalaman saya merakit PC disini sangat memuaskan, penjual nya ramah. Beli nya sesuai budget dan spek yang ada. Harga juga bersahabat serta lokasi toko yang ga jauh dari rumah. Sehat dan sukses selalu. Barakallah ||| Barang sama harganya cocok kang thks ||| Rekomendet sangat memuaskan ||| thx gan, recomended seller.......👍👍👍 ||| good seller;Rajif
toko elektronik_3p99+3jf, jl. manisi;Toko elektronik;5.0;1.0;3P99+3JF, Jl. Manisi;Kota Bandung;Pembangunan Perumahan;Beli oven boss nya bosque ||| tempatnya kecil dan agak sempit karena banyak barang, kelebihan utama belanja disini adalah harga bersaing, 10-40% lebih murah dari harga pasar, produk cukup lengkap tapi tidak semua tersedia di display, sangat bergantung koneksi karena diperlihatkan dari web atau google, jika sudah cocok dengan produknya, sebagian harus tanya stock ke gudang, di check ketersediaan barang sekitar 5 menit. product knowledge karyawan cukup baik tapi sebaiknya sebelum datang ke toko, kita tentukan produk yang ingin dibeli, banyak cari info diluar atau googling sendiri. sumber informasi terlengkap adalah owner-nya, orangnya sabar dan ramah, agak slores untuk telpon dan urusan dokumen, ada garansi untuk tiap produk, free ongkir untuk antar barang mulai jam 10 pagi, worth the price-lah :) ||| Toko yang menjual barang2 elektronik dengan harga yang bersaing dengan kualitas yang baik ||| Harga bersaing dibanding toko lain yg menjual barang yg sama..biasanya lebih murah ||| Salah satu toko elektronik legendaris dikota Bandung. Ramah pelayanan dan nyaman dalam mencarim kebutuhan elektronik anda. Silahkan berbelanjam di Megaria Mitrajaya;Rajif
kencana elektronik_jl. kiara condong;Kencana Elektronik;4.0;134.0;Jl. Kiara Condong;Kota Bandung;Toko Elektronik;"Kualitas barang jelek, masa barang besar di bawa sama motor. Packing ga aman. Kalo ada apa apa toko ga mau bertanggung jawab ||| Tolong tindak lanjut kepada pihak toko ,kalau akun @csakunpemilik bukan akun dan no hv milik toko anda , saya sebagai pembeli merasa kecewa atas respon yang menghina seperti itu ||| Lokasinya cukup mudah ditemui karena berada di jalan utama. Hanya saja tokonya agak terhalang oleh lapak PKL di sekitaran pasar.
Harga barang termasuk murah.
Pelayanannya baik. Respon cepat. ||| Minimal mikir dong, barang besar jangan di bawa sama motor kalau terjadi hal yang tidak diinginkan pihak toko gamau tanggung jawab ||| Sayangnya, tokonya ketutup warung2 tenda dan PKL...
Harga2nya sangat kompetitif dibanding toko2 elektronik yg ada di Bdg..";Rajif
clover gaming indonesia_jl. purnawarman.13-15, bandung electronic center lt. 3 blok g02 - g05;Clover Gaming Indonesia;5.0;2946.0;Jl. Purnawarman.13-15, Bandung Electronic Center Lt. 3 Blok G02 - G05;Kota Bandung;Toko Game;"Tempat gaming gear yang termasuk lengkap. Mulai dari mouse, keyboard, monitor dan bisa rakit pc juga sesuai dengan kebutuhan maupun budget.

Pegawainya ramah-ramah dan sangat membantu untuk orang yang tidak terlalu mengerti.

Tempatnya juga termasuk cukup luas dan juga bersih. ||| Pelayanan mantap, cs nya baik semua, bisa coba gear semua seri sampe kenyang recommended banget kesini ||| Mantap, pelayanan ramah, gercep, dicarikan barang yang dicari. Tempat ngga terlalu ramai tapi mudah dijangkau di BEC lantai paling atas. Deket area makan, bisa langsung buka puasa joss. Beli gamepad vortex garansi toko 3 hari ||| Pelayanan bagus untuk pertama kali membeli, respon ramah dan penjelasan sangat dimengerti. Best!! ||| Tempat beli peralatan game terbaik di Bandung, beli controller buat maen game di steam fantech seri revolper dan eos pro mantaaapppp.. harga avordable banget, aa dan tetehnya ramah ramah. Rekomended.";Rajif
bengkel mobil andi motor_2mwg+ghg, jl. rancacili;Bengkel Mobil Andi Motor;4.9;11.0;2MWG+GHG, Jl. Rancacili;Kota Bandung;Bengkel Mobil;Rekomendasi lah.....segala jenis mobil...service tune up ramah di kantong tp ga murahan di hasil...👍👍 ||| Bengkel cepat tanggap kepada customer, good mang sukse ||| Rekomendasi buat yang mau service mobil ||| Bngkel bagus ||| Ok;Rajif
darmaspion specialis lampu & spion mobil_belakang sman24, jl. cijalupang no.18;DarmaSpion specialis lampu & spion mobil;4.9;98.0;Belakang sman24, Jl. Cijalupang No.18;Kota Bandung;Bengkel Mobil;Selalu langganan ke darma spion, barusan ganti retrack mazda 2 sky active.. urusan spion, lampu udh paling puas sama si akangnya.. nuhun kang.. ||| Harga sesuap dengan kualitas hasil retrac biante jadi lebih halus motor nyaa nuhunn pa ||| Servis spion paling recommended di Bandung. Saya sudah dibantu beberapa kali berbaikan spion mobil saya, hasilnya selalu memuaskan. Pak Deri sebagai teknisi juga sangat cekatan, terlihat profesional dan berpengalaman. ||| Teknisi berpengalaman memang spesialis spion dengan harga terjangkau dan hasil perbaikan yg mantap semoga awet ||| Terbaik lagi kena musibah dijalan ditabrak org ga bertanggung jawab terus kabur gtu aja, ada darma spion yg ngebantu utk semua jenis mobil termasuk toyota fortuner vrz ini . Thanks;Rajif
salaam part, service laptop bandung bisa panggilan dan sparepart adaptor baterai keyboard lcd laptop_istana bandung electronic centre 2, lantai 2 blok. z08;Salaam Part, Service Laptop Bandung bisa Panggilan dan Sparepart Adaptor Baterai Keyboard LCD Laptop;5.0;632.0;Istana Bandung Electronic Centre 2, Lantai 2 Blok. Z08;Kota Bandung;Servis Komputer;"Barusan ganti layar laptop di sini, pengerjaannya cepat dan bisa ditunggu, sekitar 1 jam selesai. Teknisinya ramah dan jelasin kondisi laptopnya dengan jelas sebelum diperbaiki. Hasilnya rapi, layarnya sudah normal lagi, semoga awet. Overall puas 👍 ||| Cepat, lengkap, amanah & murah.
Teamnya profesional dan berpengalaman.
Sangat rekomendasi kalau mau servis dan upgrad. ||| Pelayanan di toko ini sangat baik dan responsif. Saya membeli charger laptop dan kualitasnya bagus, sudah dicoba dan berfungsi normal tanpa kendala. Penjual juga ramah serta membantu menjelaskan produk dengan jelas. Recommended 👍 ||| Barusan ganti leptop di sini, pengerjaannya cepat dan bisa ditunggu, sekitar 1 jam selesai. Teknisinya ramah dan jelasin kondisi laptopnya dengan jelas sebelum diperbaiki. ||| Konsultasi masalah VGA tidak terbaca, dilakukan upaya penggantian pasta dengan harapan VGA terbaca setelahnya oleh teknisi, tetapi tidak ada konfirmasi bahwa tindakan itu dikenakan biaya, seharusnya diberitahukan dahulu kesiapan kostumer bersedia apa tidak dengan biaya yang dibutuhkan. Hasilnya VGA tetap tidak terbaca dan Dikenakan biaya sebesar 150.000 Ribu Rupiah. Tidak recommended. ||| Barusan ganti layar laptop di sini, pengerjaannya cepat dan bisa ditunggu, sekitar 1 jam selesai. Teknisinya ramah dan jelasin kondisi laptopnya dengan jelas sebelum diperbaiki. Hasilnya rapi, layarnya sudah normal lagi, semoga awet. Overall puas 👍 ||| Cepat, lengkap, amanah & murah.
Teamnya profesional dan berpengalaman.
Sangat rekomendasi kalau mau servis dan upgrad. ||| Pelayanan di toko ini sangat baik dan responsif. Saya membeli charger laptop dan kualitasnya bagus, sudah dicoba dan berfungsi normal tanpa kendala. Penjual juga ramah serta membantu menjelaskan produk dengan jelas. Recommended 👍 ||| Barusan ganti leptop di sini, pengerjaannya cepat dan bisa ditunggu, sekitar 1 jam selesai. Teknisinya ramah dan jelasin kondisi laptopnya dengan jelas sebelum diperbaiki. ||| Konsultasi masalah VGA tidak terbaca, dilakukan upaya penggantian pasta dengan harapan VGA terbaca setelahnya oleh teknisi, tetapi tidak ada konfirmasi bahwa tindakan itu dikenakan biaya, seharusnya diberitahukan dahulu kesiapan kostumer bersedia apa tidak dengan biaya yang dibutuhkan. Hasilnya VGA tetap tidak terbaca dan Dikenakan biaya sebesar 150.000 Ribu Rupiah. Tidak recommended.";Rajif
"eksekutif computer (jual & service laptop; service macbook hp & iphone di bandung)_jl. tata surya jl. yupiter barat xii no.62";"Eksekutif Computer (Jual & Service Laptop; Service Macbook HP & Iphone di Bandung)";4.8;1260.0;Jl. Tata Surya Jl. Yupiter Barat XII No.62;Kota Bandung;Toko Komputer Bekas;"Tempat yang bagus, murah, & terpercaya untuk jual - beli mapun perbaikan laptop.
Tidak hanya laptop, gadget lainnya pun bisa & hasilnya cukup memuaskan.
Tempatnya sangat bersih & rapih.
Pelayanan sangat memuaskan, semua karyawannya ramah & murah senyum. ||| Tukar tambah laptop second dan upgrade laptop terbaik di Bandung. Tempatnya nyaman, ada sofa empuk buat nunggu proses QC laptopnya. Pegawainya ramah-ramah semua,, enak buat diajak konsultasi masalah perlaptopan,, mengedukasi juga,, nego harga juga oke. Dikasih hadiah juga.

Recommended untuk area Bandung dan sekitarnya. Bakal sering langganan nih. Makasih ya Eksekutif Computer 👍🏻👍🏻 ||| Bingung nyari leptop tapi buget honorer,
nemu Eksekutif Computer nyoba di WA dan di rekomendasiin laptop sesuai kebutuhan dan buget, dan
langsung meluncur ke lokesyen,...
pelayanan langsung ok, nanya apapun di jawab jelas tegas terarah dan ramah syekali josss mantap, dan akhirnya punya laptop yang super awet di ajak kerja rodipun si laptop ga rewel..
super sekali recommended banget boss ||| Pertama tau tempat ini dari temen, terus cek IG sampe akhirnya mutusin buat beli disini. Menurutku worth it sih, karna budgetku dikit dan sebenernya gak terlalu paham soal laptop. Tapi so far produknya bagus, secara fisik mulus, performa laptop nya juga sesuai yg diiklankan. Pelayanannya ramah banget sih, disini bisa request windows dan software apa aka yang mau di instal kalo udah deal mau dibeli. Ada ruang tunggu juga buat yang lagi nunggu di instalin software-nya. Free aqua gelas, deket ke masjid. Oke lah. Semoga laptopku awet, mari kita uji beberapa bulan ke depan. Kalo ada kendala aku edit lagi reviewnya hehe ✌️ ||| Beli tanggal 15 Desember, unit nya banyak keluhan, padahal sebulan pemakaian juga ga rutin. Speaker sember, solved di ganti. Keyboard error, solved. Skrg setelah lewat garansi, layar blank, OS nya katanya crash. Baru kali ini beli laptop seken ribet, banyak kendala ampe bosen bolak balik nya. Cukup tau, thanks";Rajif
