entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;sumber_anggota
point cafe ciumbuleuit_jl. ciumbuleuit no.153;Point Cafe Ciumbuleuit;4.5;21.0;Jl. Ciumbuleuit No.153;Kota Bandung;Kedai Kopi;"Mas nya ramah kebetulan pas kesini pas ada diskon,buat yg suka kopi boleh lah coba ||| minus parkir aja penuh dan mahal, sisanya oke ||| Sebelum kenal poca sini awalnya di poca tubagus ismail. Tapi karna makin sini mba dan mas nya jutek idk kenapa makanya pindah tempat.
Dan tau lah poca disini wadaw kali mas mba nya baiiiik bgt ga paham lagiii:( selalu dicariin solusi ketika ingin nikmatin promoan. Minumannya pun ga pernah gagal.
Poca terbaik yg pernah i temuiiin. Rela ke ciumbuleuit dahal rumah di kircon demi minum poca dan ngerasain pelayanan yg baiq. Thankyou mas aji dan mba siapa aku lupa namanya hehee ||| Point Cafe adalah cafe yang merupakan bagian dari convenient store, Indomaret Point.

Menyediakan beraneka minuman berbasis kopi; expresso, cappuccino, dll. Dari segi cita rasa kopi yang disediakan adalah kopi blend; robusta & arabika.

Barangkali bisa dipertimbangkan menyediakan juga kopi single origin arabika ||| Service and service and service. Kotor,wc dikunci dengan alasan air ga ada. Mesin espresso k point coffeenya rusak,parkir mahal. Yahhh bgtulahhh";Indra
atme coffee - bandung_jl. padasaluyu no.10;Atme Coffee - Bandung;3.7;3.0;Jl. Padasaluyu No.10;Kota Bandung;Kedai Kopi;"Ngerti lagi hetic tapi pas ada pembeli di layanin dulu buat pembayaran,masa harus balik 15 menit lagi.
Ada 2 barista yg lagi racik,ga bisa salah satu handle cust di kasir dulu ?? ||| Servicenyaaa mantapp, minuman dan makanannya juga okeee";Indra
depresso kopi bandung_jl. tamansari no.51a;Depresso Kopi Bandung;4.8;8.0;Jl. Tamansari No.51a;Kota Bandung;Kedai Kopi;Buat yg nyari tempat ngopi dengan tempat yg gak berisik oleh gen2 gak jelas. Kopi nya jelas asyik..Vietnam drip nya istimewa ||| Nilailah servingnya setelah anda mencobanya!!!!👍🏼👍🏼👍🏼☕️☕️☕️ ||| yaminnya enak.. afogato oke.. ice creamnya bikin sendiri. kopinya juga roasting sendiri... ||| Mantap Kopinya.. ||| good coffee, comfy taste, superb price for value, very kind owner.;Indra
blond the bakery_jl. imam bonjol no.27;Blond the bakery;4.6;283.0;Jl. Imam Bonjol No.27;Kota Bandung;Toko Roti;"The best pastry shop in town imo. Pesen mixed berry flan dan latte. Pastrynya flaky banget, layernya misah2 sempurna. Fillingnya juga enak, ada lapisan custard, cream cheese sama berry jam. Kayanya berry jamnya buat sendiri soalnya wangi kapulaga gitu. Lattenya juga enak buat nyocol2 pastrynya.
Ambiencenya oke banget, dining area luas, ada area indoor dan 2 area outdoor. Toiletnya so-so, tapi nggak jorok. ||| Best pastries i've ever had. Wow nggak nyangka bisa beneran seenak ini. Awal mula cuma dari fyp di sosmed dan penasaran. Dan bener ini enak. Kesini sengaja pas baru buka yaitu jam 7 karena liat liat selalu rame dan takut kehabisan hehe. Pertama mau coba creamy spinach dan mixed berry.

Wow.... Creamy spinach beneran creamy dan flavorful. Rotinya lembut dan flaky. Kayaknya ini lebih mirip pizza? Tapi bukan pizza haha gimana ya. Nagih banget... Rasanya 1 nggak cukup

Mixed berry, flaky, seger, manis, creamy... Semua jadi satu. Berriesnya nggak yang asem banget dan nggak manis banget, pokoknya pas. Dan creamnya bikin makin smooth dan ya creamy, perpaduan asem manisnya buah berry ditambah
Cream manis bikin... Harmonis aja.

Pesen magicnya juga best kalau dimakan bareng pastrynya. Pagi pagi menikmati suasanya homey nya its just simply amazing.

Untuk harga memang sedikit pricey, tapi berhubung ini artisan bakery dan bahkan menurut saya better than most high tier cafe... Its very worth the price ||| Baru nemu tempat pastry terenak se-Bandung Raya! 😩✨
Tempatnya nyaman banget, adem, dan cocok untuk sarapan santai atau sekadar duduk sambil ngelamun. Suasananya juga sejuk dan bikin betah berlama-lama.

Untuk pastrynya, jujur nggak ada yang zonk—semuanya enak! 🥐💛 Salah satu yang terbaik yang pernah aku coba. Mereka juga menyediakan air putih gratis, jadi nilai plus banget.

Sedikit saran, mungkin untuk minumannya masih bisa ditingkatkan karena rasanya kurang sesuai ekspektasi. Tapi overall, untuk pastry sih bener-bener juara!

Recommended banget buat pecinta pastry! 🙌 ||| Aih, one of the best penjual pastry di Bandung deh. Walau per pieces bisa sampai 50k tapi it's totally worth it. Pastrynya flaky and buttery, kalau makan yang ada fillingnya tuh generous. Mereka juga selainya pakai buah asli jadi masih ada potongannya gitu. Mana pastry asinnya juga tasty (jarang bgt suka yang asin) 🥺

Latte mereka enak. Minusnya cuma karena area kebanyakan outdoor, kalau datang pas cuaca panas agak kurang nyaman sih. Staff gercep pelayanannya dan ramah. ||| best pastries i've ever had in my life!!!😭
jarang banget suka pastry, tapi waktu coba ini langsung jatuh cintaa.
luarnya crunchy, flakynya ga berlebihan, tapi dalamnya moist banget. semua toppingnya juga premium dan gasedikit jugaa.

i tried their:
double chocolate cookies⭐️⭐️⭐️
- soft chocolate cookies, not too sweet, but just ok
creamy spinach⭐️⭐️⭐️⭐️
- unique variant to be found on pastries, creamy but a little bit spicy
cheddar parmesan rosemary⭐️⭐️⭐️
- full of cheese even it has cheese blocks inside, but just ok
beef parmesan⭐️⭐️⭐️⭐️⭐️
- cheese with mustard and beef ham. moist croissant. no words left🤤
mix berries flan⭐️⭐️⭐️⭐️⭐️
- cream cheese, custard filling, and fresh berries jam. sweet and sour perfection😩

untuk tempatnya sendiri very cozy, felt like being at grandma's house. mostly self service dari pesan sampai ambil pesanannya. proses pemesanannya juga cukup antre kalau sedang ramai, karena hanya diperbolehkan satu per satu masuk ke area pemesanannya.

best visit time: morning";Indra
warung kopi rosid_jl. cigadung raya tengah no.40;Warung Kopi Rosid;4.8;29.0;Jl. Cigadung Raya Tengah No.40;Kota Bandung;Kedai Kopi;"Pertama berkunjung, tempatnya lumayan jauh dari suasan perkotaan. Tempatnya luas dan penuh karya seni. Kita sempat mampir ke mini galerynya juga. Pelayanannya oke banget. Untuk makanannya standar yaa ||| Tempatnya bagus, suasananya tenang. Makanannya enak 👍 ||| Tempat ngopi yang santai, kopi dan cemilan enak  rekomended deh 😎☕👌 ||| Ini bukan warung kopi biasa. Warung ini merupakan bagian dari Studio, Galeri, Sanggar, Museum milik seorang perupa yang sangat luar biasa...
Warung kopi ini dibuat untuk membangun suasana silaturahim antar pengunjung serta pengunjung dan pemilik lokasi. Walaupun demikian, pengelola menyajikan biji kopi terbaik hasil roastery terbaik. Untuk menggambarkan betapa uniknya lokasi ini, silakan baca ulasan tentang ""Studio Rosid"".
Warung ini menyediakan manual brewed coffee dengan biji kopi hasil panggangan (roasting) ternama seperti Potacaba dan Space Roastery. Oh ya..., jangan lupa untuk memesan cemilan yang jarang ada di warung kopi lain..., goreng ulen beserta sambel oncomnya...
Jika ingin ngopi dengan suasana berbeda..., silakan singgah di Warun Kopi Rosid di jalan Cigadung Tengah Raya ... ||| Vibe tempatnya asik serasa balik ke jaman baheula, makanannya juga enak2";Indra
kedjora coffee bandung_jl. cikapayang no.3;Kedjora Coffee Bandung;4.6;0.0;Jl. Cikapayang No.3;Kota Bandung;Kedai Kopi;;Indra
sunday coffee_setrasari plaza b - 12;Sunday Coffee;4.8;197.0;Setrasari Plaza B - 12;Kota Bandung;Kedai Kopi;"Sore tadi pertama kalinya mampir ngopi di Sunday Coffee, karena dekat dari hotel kami menginap, aku pesan iced coffee sunday, suami pesan iced lychee sunday, dan brownies chocolate. overall yg kami pesen enaak, coffee sundaynya enak tipe coffee yg creamy, lychee sundaynya enak seger asem manis berasa banget lycheenya, Browniesnya enak manisnya pas. Teteh baristanya ramah, suasananya nyaman dan tenang cocok buat WFCan atau ngerjain tugas. Next time kalo ke Bandung lagi aku bakal ngopi disini lagi dan nyobain menu yg lain. Sukses terus Sunday Coffee. ||| Cafe yang sudah lama ada tapi baru sempat mampir. Lokasinya di ruko² Setrasari Plaza yang menghadap langsung ke jalan.

Suasana di cafe ini sangat nyaman, tenang & terang. Bisa banget kalo lagi mencari ketenangan baca buku atau bikin tugas atau bekerja misalnya datang kesini.

Makanan yang dipesan:
1. Pisang Bolen
2. Original Croffle
3. Brownies
4. Black Matcha
5. Iced Coffee Sunday
6. Hot Cappuccino
7. Amberlime

Pisang bolen & Cappuccino-nya enak. Yg lainnya menurutku ok juga.
Harga yang ditawarkan cukup standar. Agak disayangkan mereka tidak menyediakan makanan berat seperti main course, jadi benar² datang kesini hanya untuk ngopi² & minum teh atau sekedar snacking saja. ||| Salah satu coffee shop yang paling saya suka di Bandung. Ice coffee Sunday salah satu es kopi yang masuk jajaran enak. My fav Japanese Coffee dengan bbrp pilihan biji kopi. I love the interior and ambiance-nya. ||| Tempat nongkrong terbaik sih, kopi susu nya enak, tetehnya ramah, pelayanan baik cepet, tempt bersih, tempatnya enak banget sih cocok banget buat nugas atau kerja soalnya ambiencenya tenang ga crowded, tempat nya kecil tp oke banget sih. Rutin tiap minggu kesini, semoga selalu konsisten kedepannya ya ||| Sering beli matcha disini, tempatnya enak buat kerja. Ga ada makanan berat tapi ada beberapa pastry";Indra
kedai kopi kalem_jl. prof. drg. soeria soemantri no.49;Kedai Kopi Kalem;5.0;43.0;Jl. Prof. drg. Soeria Soemantri No.49;Kota Bandung;Kedai Kopi;"Mantab jiwa buat tempat ngumpul rame2 bareng geng! (mau dateng sendiri ato couplean juga nyaman). Selain varian kopi yg banyak, ada juga coklat, susu, teh, sampe indomie di menunya (masih banyak yg lain cmn gak inget). Disana juga disediain game uno (kartu&block) buat seru2an, bisa request/ pilih sendiri lagu di audio kedai nya. Suasana nya klasik sans bgt buat nikmatin setiap seduhan kopinya. Si Mas nya juga ramah, asik diajak ngobrol dan kopi buatannya enak bgt... ||| Es kopi susu Abah nya recomended deh..
Buat yg lagi santai cari tenang.. ||| Tempatnya enak, bisa buat kerja atau kalo mau buat nongkrong2 mabar juga bisa. Wifi mantap stabil. Masih belum bisa nampung rombongan sekelas sih, tapi kalo buat grup kecil mah mashoook. Parkir motor cukup. Harga2 kopi dan makanan cenderung murah sesuai kantong mahasiswa akhir bulan. Friendly pokoknya. ||| Minumannya enak-enak dengan harga terjangkau. Banyak game yang bisa dimainkan, seperti uno stacko, uno card, dan lainnya. Cocok untuk nongkrong atau skripsian. ||| nyambi ngopi plus mikirin masa depan";Indra
kopi dynamic bandung_gg. abah halim no.54;Kopi Dynamic Bandung;4.8;14.0;Gg. Abah Halim No.54;Kota Bandung;Kedai Kopi;Ini Bukan Kedai Kopi.....Tapi toko Grosir perlengkapan kamar mandi dan Herbal,, salah satu Herbal yang di jual adalah Kopi Dynamic,,,walaupun kita juga bisa meminum Kopi Dynamic disitu...... ||| Toko Grosir ini harga harga produknya bersaing,, pelayanan memuaskan,, salah satunya Kopi Dynamic Coffee yang disediakan kualitas yang Asli, manfaatnya membuat stamina selalu prima. ||| Kopi stamina..bikin seger ||| Mantappp, suka deh nongki disini ||| Rasa dan suasana lumayan baik;Indra
mikha coffee setiabudi_jl. dr. setiabudi no.135;Mikha Coffee Setiabudi;4.3;288.0;Jl. Dr. Setiabudi No.135;Kota Bandung;Kedai Kopi;"Untuk tempat sangat trategis ya. Sepertinya setiap weekend ada live music disini. Untuk tempatnya enak dan banyak pilihan tempat (indoor atau outdoor). Untuk makanannya terbilang lengkap ya, dari mulai lightbites sampai main course juga ada. Minumannya selain coffee ada juga artisan tea, juice dan lainnya. Hanya saat kesini kebetulan mesin EDC nya sedang rusak jadi pembayaran hanya bisa cash atau transfer. Overall bagus sih, tempat parkir pun cukup memadai. ||| tempatnya cozy, musiknya asik, makanannya enak dan porsinya banyak, worth it lah. indoornya tapi ga banyak sofanya. dan kalau yg indoor kayaknya kurang nyaman utk mahasiswa yg mau nugas karena mejanya pendek. kalau mau nugas paling yah di outdoornya. pelayanan cukup ramah, ada biaya parkir. 😆 suasanany bikin good mood banget siihhh. ||| tempat nongkrong asik deket kantor.
area indoornya (no smoking area) ada sofa tpi cuma 2 meja lbh bnyk outdoor dan asik. ga nyangka klo ini tengah kota.
mushola lumayan luas, toilet oke.
tapi mau main games (uno card/stako) hrs simpen ktp heuuu ||| Lagi iseng main ke Setiabudi, dan ngeliat tempat yg agak tersembunyi. Parkiran aman banget karena luas ya. Designya juga bagus sih ala ala industrial, tapi saran sih kalo mau ke sini enaknya sore atau malem. Kalo siang panas banget. Kemarin ke sini, es batu belom tersedia jadi nunggu dulu lumayan lah setengah jam lebih buat minuman dingin. Untuk rasa F&B nya hmmm ya memang harganya murah sih tapi seharusnya bisa jauh lebih baik lagi. Terutama kopinya, bener bener gak berasa sih. Semua aspek F&B nya tuh 'kurang kuat' rasanya. Semoga bisa lebih baik lagi. Btw karena ini cafe baru jadi semuanya masih bersih dan rapih ya. Musola dan toilet bersih wangi. I'll be back kalo udah ada improvement. Goodluck! ||| coffe shop yg strategis krn deket lampu merah. menu nya beragam dan tempatnya luas, ada indoor dan semi outdoor. ada live musik juga tapi jam 8 malem mulainya wkwk. semakin malem semakin ramai. servicenya juga oke bgt, waktu itu pesen lychee tee ga manis samsek. akhirnya diganti sama yang baru kerenn⭐️";Indra
nyari coffee_jl. dago asri iv;NYARI COFFEE;4.7;46.0;Jl. Dago Asri IV;Kota Bandung;Kedai Kopi;kopi sama taichannya mantap siiiy!! ada cermin besar jg jadi cocok bgt buat foto ala ala hihiii. saking nyamannya nyampe ngebooked nyarkop buat tempat rapat aku kemarin kemarinn ||| sorry for the 3 stars, krna ekspektasi di foto ig sm aslinya gak sama. tmpt udh enak di dago, hny plang nya aga gakeliatan krna kecil. blm ada wifi dan speaker KERAS BGT🥲 kek lg di kondangan:( pesen 2 ice latte ya so so lah, agak gosong di akhir aja. mas barista doang yg ramah, ga rekomen utk nugas pdhl niat ksna mau nugas but bnyk bgt semut merah dan stop kontak otw putus. boleh yaa diperbaiki lg thankyou🙏🏻 ||| kopi susunyaa creamy, signaturenya jugaa enak banget bukan main, baristanya ramah ramah, ganteng ganteng cantik cantik makin betah klo nongkrong ||| Coffee nya mantap, tempatnya nyaman, baristnya oke, baik sekali dalam serve and loyal to consument. ||| Tempatnya nyaman untuk nongkrong dan berkumpul bersama teman teman, minuman dan makananya pun sangat enak dan terjangkau harganya;Indra
secangkir kopi dago_4jf9+p8x, jalan;Secangkir Kopi Dago;5.0;1.0;4JF9+P8X, Jalan;Kota Bandung;Kafe;;Indra
lapak coffee bandung_jl. ciungwanara no.10;Lapak Coffee Bandung;4.9;7.0;Jl. Ciungwanara No.10;Kota Bandung;Kedai Kopi;barista nya yg nama nya wavi cakep banget dan ramah ||| Tempatnya bersih, luas, dan pelayanan nya ramah ||| Cozy place to chill and work, the beverages is good and the food is good. ||| The taro latte here is comforting.;Indra
garasi pasta & coffee bandung_jl. jalaprang no.34;GARASI PASTA & COFFEE BANDUNG;5.0;12.0;Jl. Jalaprang No.34;Kota Bandung;Kedai Kopi;Tempat baru Lt.2 yg lumayan cozy buat hangout atau sambil cuci motor bs ngopi&ngemil disini. Harga ramah dikantong, rasa lumayan enak. Tp sedikit masukan, agar minum disajikan/dibuat terpebih dahulu sebelum makanan, krn td saya ckp nunggu lama dan ternyata minumnya disajikan bersamaan dengan makanan. Jd ya lumayan kehausan 😁👍 maaf lupa ambil foto makanan/minumannya, jd foto kita lagi kongkow aja hehehe ||| banyak pilihan menu harganya juga murah murah & enak ... pokonya wort it  deh nongkrong disini ga musti ngabisin banyak duit🤘 ||| Makanan enak kentangnya suka garing,,riview sedikit es batu nya kalo boleh agak banyak😊tp oveall mantap ||| buat yg lagi cuci motor bisa nunggu sambil jajan dulu diatas, pasta n minuman nya recomend dengan harga yg bersahabat pelayanan nya juga cepet dijamin ketagihan 🥰 ||| enak buat nobar sama teman2 , pilihan makanan banyak, murmer pastanya rekomended, akhirnya saya bungkus juga buat keluarga dirumah;Indra
darmo kopi • trsn. pasteur_jl. dr. djundjunan dalam ii no.7;Darmo Kopi • Trsn. Pasteur;4.5;46.0;Jl. DR. Djundjunan Dalam II No.7;Kota Bandung;Kedai Kopi;mahal, ituitungan harganya gajelas, pesen indomie 2 dapet telor 1, ga ramah, telornya cmn kuningnya doang padahal udah bayar 30rb, pokoknya ngeseoin deh ||| Tempatnya unik ada di bawah hotel. Jadi tamunya kalo pengen ngopi tinggal turun kebawah. Ini tempatnya masuk ke komplek gitu. Untuk harganya masih kejangkau, dan disini cocoknya buat nongki2 aja. ||| Harga dan rasanya oke standar kopi kafe lainnya. Semoga bisa ditambah lagi tempat duduk dan kursinya, agar lebih nyaman. ||| Yang saya rasakan, dari segi makanan, bagus, bersih, dan nyaman, untuk layanan, sangat memuaskan, dan selalu dapat membuat para tamu puas, untuk suasana, kondisi di perkotaan spt bandung ini, rasa nya, nyaman, aman, serta mudah di jangkau dari segi, tempat,pusat kota, traveling bagi yg suka naik gunung,atau senang dgn suasana yg dingin, akses jalan raya, dekat terhubung,dari 1 jalan raya ke jalan raya yg lain nya, bandara, dekat, tatsion kereta,dekat, terminal pun,dapat di tempuh dalam waktu, kurang dari setengah jam,,,👍👍👍 ||| ngopi santai di darmo kopi pasteur;Indra
kedai kopi boscha_jl. boscha no.6;Kedai Kopi Boscha;4.7;190.0;Jl. Boscha No.6;Kota Bandung;Kedai Kopi;"Maaf, kenikmatannya sdh masuk ke perut. Tapi masih berbekas di lidah 😅👍👍 ||| Suasana rumahan, yg estetic..

Enak buat ngobrol², smbil ngopi santai. ||| Tempatnya enak jauh dari keramaian
Kopinya juga oke banget racikannya
Beansnya banyak macem
Dan estetik tempatnya ||| Tempatnya cocok untuk nongkrong santai, harga menu cukup terjangkau, varian menunya cukup beragam dari mulai coffee, non-coffee, sampai kudapan(cemilan) pun ada.
Varian menu minumannya pun tersedia dingin dan panas.
Lokasi dekat dengan pom bensin Cipaganti, ||| Tempatnya strategis, dekat dengan jalan Cipaganti dan jalan Sederhana. Cocok bagi anda yang suka tempat yang tenang dan sejuk. Cocok untuk dewasa/pekerja.";Indra
